percentage,ML,outlier,correction,imputation,r2
20,reg,z,locf,mean,0.7265770055477565
20,reg,z,locf,interpolation,0.7232322189486403
20,reg,z,mean,locf,0.7837980231867164
20,reg,z,mean,mean,0.7919377759066674
20,reg,z,mean,interpolation,0.7897042148087203
20,reg,z,interpolation,locf,0.7173229584132892
20,reg,z,interpolation,mean,0.7919377759066674
20,reg,z,interpolation,interpolation,0.7382655487580563
20,reg,lof,drop,locf,0.8367078548936973
20,reg,lof,drop,mean,0.8445380549634564
20,reg,lof,drop,interpolation,0.8420570400370755
20,reg,lof,locf,locf,0.7876820668667612
20,reg,lof,locf,mean,0.7950143081191942
20,reg,lof,locf,interpolation,0.7941925113951033
20,reg,lof,mean,locf,0.8148347201006317
20,reg,lof,mean,mean,0.8244958183801975
20,reg,lof,mean,interpolation,0.8212455098279119
20,reg,lof,interpolation,locf,0.7876820668667612
20,reg,lof,interpolation,mean,0.8244958183801975
20,reg,lof,interpolation,interpolation,0.8018147759704397
20,reg,iforest,drop,locf,0.8321936893678802
20,reg,iforest,drop,mean,0.8435126474764014
20,reg,iforest,drop,interpolation,0.8422740522721532
20,reg,iforest,locf,locf,0.7613478372360307
20,reg,iforest,locf,mean,0.7735293887352517
20,reg,iforest,locf,interpolation,0.7682701701402929
20,reg,iforest,mean,locf,0.7949723870152088
20,reg,iforest,mean,mean,0.8061571192237
20,reg,iforest,mean,interpolation,0.8028498708711836
20,reg,iforest,interpolation,locf,0.7613478372360307
20,reg,iforest,interpolation,mean,0.8061571192237
20,reg,iforest,interpolation,interpolation,0.7787509228997622
20,clf,z,drop,locf,0.899271040424122
20,clf,z,drop,mean,0.9039098740888004
20,clf,z,drop,interpolation,0.8986083499005965
20,clf,z,locf,locf,0.8709090909090909
20,clf,z,locf,mean,0.87
20,clf,z,locf,interpolation,0.8718181818181818
20,clf,z,mean,locf,0.8763636363636363
20,clf,z,mean,mean,0.8827272727272728
20,clf,z,mean,interpolation,0.8787878787878788
20,clf,z,interpolation,locf,0.8709090909090909
20,clf,z,interpolation,mean,0.8827272727272728
20,clf,z,interpolation,interpolation,0.8751515151515151
20,clf,lof,drop,locf,0.8991596638655462
20,clf,lof,drop,mean,0.8938686585745409
20,clf,lof,drop,interpolation,0.9028944911297851
20,clf,lof,locf,locf,0.8787878787878788
20,clf,lof,locf,mean,0.8839393939393939
20,clf,lof,locf,interpolation,0.8912121212121212
20,clf,lof,mean,locf,0.8872727272727273
20,clf,lof,mean,mean,0.8896969696969697
20,clf,lof,mean,interpolation,0.8909090909090909
20,clf,lof,interpolation,locf,0.8787878787878788
20,clf,lof,interpolation,mean,0.8896969696969697
20,clf,lof,interpolation,interpolation,0.8857575757575757
20,clf,iforest,drop,locf,0.8987021209243431
20,clf,iforest,drop,mean,0.899335232668566
20,clf,iforest,drop,interpolation,0.8977524533080089
20,clf,iforest,locf,locf,0.8809090909090909
20,clf,iforest,locf,mean,0.8848484848484849
20,clf,iforest,locf,interpolation,0.8806060606060606
20,clf,iforest,mean,locf,0.8836363636363637
20,clf,iforest,mean,mean,0.8857575757575757
20,clf,iforest,mean,interpolation,0.883030303030303
20,clf,iforest,interpolation,locf,0.8809090909090909
20,clf,iforest,interpolation,mean,0.8857575757575757
20,clf,iforest,interpolation,interpolation,0.8760606060606061
30,reg,z,drop,locf,0.8348082031823146
30,reg,z,drop,mean,0.8489833640418877
30,reg,z,drop,interpolation,0.8394882207525114
30,reg,z,locf,locf,0.6276048891575858
30,reg,z,locf,mean,0.6352204486541875
30,reg,z,locf,interpolation,0.6298809157151045
30,reg,z,mean,locf,0.7345153380117788
30,reg,z,mean,mean,0.7461713151803002
30,reg,z,mean,interpolation,0.7375787224784766
30,reg,z,interpolation,locf,0.6276048891575858
30,reg,z,interpolation,mean,0.7461713151803002
30,reg,z,interpolation,interpolation,0.6564612591152589
30,reg,lof,drop,locf,0.8083950813965248
30,reg,lof,drop,mean,0.820106090235927
30,reg,lof,drop,interpolation,0.8124958953703031
30,reg,lof,locf,locf,0.7528394461883731
30,reg,lof,locf,mean,0.7636679544424445
30,reg,lof,locf,interpolation,0.7569014389717462
30,reg,lof,mean,locf,0.775018472938756
30,reg,lof,mean,mean,0.7847934991054674
30,reg,lof,mean,interpolation,0.7792088157097394
30,reg,lof,interpolation,locf,0.7528394461883731
30,reg,lof,interpolation,mean,0.7847934991054674
30,reg,lof,interpolation,interpolation,0.7596580798802682
30,reg,iforest,drop,locf,0.8106776594185544
30,reg,iforest,drop,mean,0.824640279978663
30,reg,iforest,drop,interpolation,0.8147193693330628
30,reg,iforest,locf,locf,0.7195041170783535
30,reg,iforest,locf,mean,0.7289509921199527
30,reg,iforest,locf,interpolation,0.7254688162214877
30,reg,iforest,mean,locf,0.766620329884081
30,reg,iforest,mean,mean,0.7782064282119499
30,reg,iforest,mean,interpolation,0.7712270423435178
30,reg,iforest,interpolation,locf,0.7195041170783535
30,reg,iforest,interpolation,mean,0.7782064282119499
30,reg,iforest,interpolation,interpolation,0.7400967737087147
30,clf,z,drop,locf,0.8984105044920525
30,clf,z,drop,mean,0.9029025570145128
30,clf,z,drop,interpolation,0.9018659295093296
30,clf,z,locf,locf,0.8484848484848486
30,clf,z,locf,mean,0.8466666666666667
30,clf,z,locf,interpolation,0.8506060606060606
30,clf,z,mean,locf,0.8678787878787879
30,clf,z,mean,mean,0.8675757575757574
30,clf,z,mean,interpolation,0.8654545454545455
30,clf,z,interpolation,locf,0.8484848484848486
30,clf,z,interpolation,mean,0.8675757575757574
30,clf,z,interpolation,interpolation,0.860909090909091
30,clf,lof,drop,locf,0.8900787401574805
30,clf,lof,drop,mean,0.8960629921259843
30,clf,lof,drop,interpolation,0.887244094488189
30,clf,lof,locf,locf,0.8775757575757576
30,clf,lof,locf,mean,0.8781818181818182
30,clf,lof,locf,interpolation,0.8775757575757576
30,clf,lof,mean,locf,0.8827272727272728
30,clf,lof,mean,mean,0.8833333333333333
30,clf,lof,mean,interpolation,0.8775757575757576
30,clf,lof,interpolation,locf,0.8775757575757576
30,clf,lof,interpolation,mean,0.8833333333333333
30,clf,lof,interpolation,interpolation,0.8803030303030304
30,clf,iforest,drop,locf,0.8958133589006073
30,clf,iforest,drop,mean,0.8977309044423138
30,clf,iforest,drop,interpolation,0.8871844039629274
30,clf,iforest,locf,locf,0.8690909090909091
30,clf,iforest,locf,mean,0.8748484848484849
30,clf,iforest,locf,interpolation,0.8706060606060605
30,clf,iforest,mean,locf,0.8790909090909091
30,clf,iforest,mean,mean,0.8781818181818182
30,clf,iforest,mean,interpolation,0.876969696969697
30,clf,iforest,interpolation,locf,0.8690909090909091
30,clf,iforest,interpolation,mean,0.8781818181818182
30,clf,iforest,interpolation,interpolation,0.8760606060606061
30,reg,z,drop,locf,0.8352584897470767
30,reg,z,drop,mean,0.8466252170294162
30,reg,z,drop,interpolation,0.8368210265776285
30,reg,z,locf,locf,0.6142090729481865
30,reg,z,locf,mean,0.6261534961441741
30,reg,z,locf,interpolation,0.6168023521512002
30,reg,z,mean,locf,0.7242763654164435
30,reg,z,mean,mean,0.7345215762836698
30,reg,z,mean,interpolation,0.7270517560210983
30,reg,z,interpolation,locf,0.6142090729481865
30,reg,z,interpolation,mean,0.7345215762836698
30,reg,z,interpolation,interpolation,0.6476737446377021
30,reg,lof,drop,locf,0.8109454636849766
30,reg,lof,drop,mean,0.8222869629970577
30,reg,lof,drop,interpolation,0.8101090652555766
30,reg,lof,locf,locf,0.7537651347036947
30,reg,lof,locf,mean,0.7636818104010783
30,reg,lof,locf,interpolation,0.7549585392155862
30,reg,lof,mean,locf,0.7777959845799765
30,reg,lof,mean,mean,0.7885244124407376
30,reg,lof,mean,interpolation,0.779528698731093
30,reg,lof,interpolation,locf,0.7537651347036947
30,reg,lof,interpolation,mean,0.7885244124407376
30,reg,lof,interpolation,interpolation,0.7538357676286978
30,reg,iforest,drop,locf,0.8070473859687597
30,reg,iforest,drop,mean,0.8213272993109779
30,reg,iforest,drop,interpolation,0.8114241436558285
30,reg,iforest,locf,locf,0.7238030205466333
30,reg,iforest,locf,mean,0.7362184289284154
30,reg,iforest,locf,interpolation,0.7268690559491999
30,reg,iforest,mean,locf,0.7619986809407077
30,reg,iforest,mean,mean,0.7744763768581336
30,reg,iforest,mean,interpolation,0.7661378123250594
30,reg,iforest,interpolation,locf,0.7238030205466333
30,reg,iforest,interpolation,mean,0.7744763768581336
30,reg,iforest,interpolation,interpolation,0.7264771859466941
30,clf,z,drop,locf,0.8970180305131762
30,clf,z,drop,mean,0.9004854368932039
30,clf,z,drop,interpolation,0.8932038834951457
30,clf,z,locf,locf,0.843030303030303
30,clf,z,locf,mean,0.8457575757575757
30,clf,z,locf,interpolation,0.8487878787878788
30,clf,z,mean,locf,0.8590909090909091
30,clf,z,mean,mean,0.8615151515151516
30,clf,z,mean,interpolation,0.860909090909091
30,clf,z,interpolation,locf,0.843030303030303
30,clf,z,interpolation,mean,0.8615151515151516
30,clf,z,interpolation,interpolation,0.8448484848484848
30,clf,lof,drop,locf,0.8848217103187125
30,clf,lof,drop,mean,0.8952350899337331
30,clf,lof,drop,interpolation,0.8886083938150836
30,clf,lof,locf,locf,0.8793939393939393
30,clf,lof,locf,mean,0.8824242424242424
30,clf,lof,locf,interpolation,0.88
30,clf,lof,mean,locf,0.8821212121212121
30,clf,lof,mean,mean,0.8842424242424243
30,clf,lof,mean,interpolation,0.8796969696969696
30,clf,lof,interpolation,locf,0.8793939393939393
30,clf,lof,interpolation,mean,0.8842424242424243
30,clf,lof,interpolation,interpolation,0.8836363636363637
30,clf,iforest,drop,locf,0.8869731800766284
30,clf,iforest,drop,mean,0.894955300127714
30,clf,iforest,drop,interpolation,0.8853767560664112
30,clf,iforest,locf,locf,0.8690909090909091
30,clf,iforest,locf,mean,0.8703030303030304
30,clf,iforest,locf,interpolation,0.8678787878787879
30,clf,iforest,mean,locf,0.8727272727272727
30,clf,iforest,mean,mean,0.8751515151515151
30,clf,iforest,mean,interpolation,0.8754545454545456
30,clf,iforest,interpolation,locf,0.8690909090909091
30,clf,iforest,interpolation,mean,0.8751515151515151
30,clf,iforest,interpolation,interpolation,0.8690909090909091
30,reg,z,drop,locf,0.8464139617882502
30,reg,z,drop,mean,0.8563328144992763
30,reg,z,drop,interpolation,0.8481803017482605
30,reg,z,locf,locf,0.6597710077350084
30,reg,z,locf,mean,0.6660597338860472
30,reg,z,locf,interpolation,0.6611754886620691
30,reg,z,mean,locf,0.736626466192477
30,reg,z,mean,mean,0.7457208833238659
30,reg,z,mean,interpolation,0.7395908587436636
30,reg,z,interpolation,locf,0.6597710077350084
30,reg,z,interpolation,mean,0.7457208833238659
30,reg,z,interpolation,interpolation,0.6756013532296142
30,reg,lof,drop,locf,0.8200647132298817
30,reg,lof,drop,mean,0.8282785738581395
30,reg,lof,drop,interpolation,0.8252278263888755
30,reg,lof,locf,locf,0.7450732552809878
30,reg,lof,locf,mean,0.7532745344042682
30,reg,lof,locf,interpolation,0.7486552767165398
30,reg,lof,mean,locf,0.7801998196738562
30,reg,lof,mean,mean,0.7870276481351219
30,reg,lof,mean,interpolation,0.7832520630651278
30,reg,lof,interpolation,locf,0.7450732552809878
30,reg,lof,interpolation,mean,0.7870276481351219
30,reg,lof,interpolation,interpolation,0.7490434831291515
30,reg,iforest,drop,locf,0.8133967800526228
30,reg,iforest,drop,mean,0.8223951565111918
30,reg,iforest,drop,interpolation,0.8188268604998815
30,reg,iforest,locf,locf,0.7268763746231327
30,reg,iforest,locf,mean,0.7329511690109846
30,reg,iforest,locf,interpolation,0.730006472246751
30,reg,iforest,mean,locf,0.7620387138995464
30,reg,iforest,mean,mean,0.771058097964275
30,reg,iforest,mean,interpolation,0.7657749803463582
30,reg,iforest,interpolation,locf,0.7268763746231327
30,reg,iforest,interpolation,mean,0.771058097964275
30,reg,iforest,interpolation,interpolation,0.7294499104097227
30,clf,z,drop,locf,0.8965397923875432
30,clf,z,drop,mean,0.9034602076124568
30,clf,z,drop,interpolation,0.8972318339100346
30,clf,z,locf,locf,0.8593939393939394
30,clf,z,locf,mean,0.8572727272727273
30,clf,z,locf,interpolation,0.858181818181818
30,clf,z,mean,locf,0.8651515151515152
30,clf,z,mean,mean,0.8721212121212121
30,clf,z,mean,interpolation,0.8687878787878788
30,clf,z,interpolation,locf,0.8593939393939394
30,clf,z,interpolation,mean,0.8721212121212121
30,clf,z,interpolation,interpolation,0.8615151515151516
30,clf,lof,drop,locf,0.8894853173350173
30,clf,lof,drop,mean,0.886959267445532
30,clf,lof,drop,interpolation,0.8891695610988317
30,clf,lof,locf,locf,0.8672727272727273
30,clf,lof,locf,mean,0.8784848484848485
30,clf,lof,locf,interpolation,0.8706060606060605
30,clf,lof,mean,locf,0.8742424242424243
30,clf,lof,mean,mean,0.8842424242424243
30,clf,lof,mean,interpolation,0.8796969696969696
30,clf,lof,interpolation,locf,0.8672727272727273
30,clf,lof,interpolation,mean,0.8842424242424243
30,clf,lof,interpolation,interpolation,0.8787878787878788
30,clf,iforest,drop,locf,0.8809752967597049
30,clf,iforest,drop,mean,0.8873917228103946
30,clf,iforest,drop,interpolation,0.8864292589027911
30,clf,iforest,locf,locf,0.8709090909090909
30,clf,iforest,locf,mean,0.8666666666666667
30,clf,iforest,locf,interpolation,0.8724242424242425
30,clf,iforest,mean,locf,0.8687878787878788
30,clf,iforest,mean,mean,0.87
30,clf,iforest,mean,interpolation,0.866969696969697
30,clf,iforest,interpolation,locf,0.8709090909090909
30,clf,iforest,interpolation,mean,0.87
30,clf,iforest,interpolation,interpolation,0.8651515151515152
30,reg,z,drop,locf,0.8223351800222344
30,reg,z,drop,mean,0.846736711938674
30,reg,z,drop,interpolation,0.8353145101141781
30,reg,z,locf,locf,0.6534115771577795
30,reg,z,locf,mean,0.6655216496844267
30,reg,z,locf,interpolation,0.6594710042226404
30,reg,z,mean,locf,0.7221635934017503
30,reg,z,mean,mean,0.7408662500472789
30,reg,z,mean,interpolation,0.7312933115990685
30,reg,z,interpolation,locf,0.6534115771577795
30,reg,z,interpolation,mean,0.7408662500472789
30,reg,z,interpolation,interpolation,0.6761032251172783
30,reg,lof,drop,locf,0.8113549431951432
30,reg,lof,drop,mean,0.8293697125508304
30,reg,lof,drop,interpolation,0.8185306622540145
30,reg,lof,locf,locf,0.7567522800264076
30,reg,lof,locf,mean,0.7764584515789624
30,reg,lof,locf,interpolation,0.7664625527953213
30,reg,lof,mean,locf,0.7796501332280503
30,reg,lof,mean,mean,0.7961736836936796
30,reg,lof,mean,interpolation,0.7851124800218928
30,reg,lof,interpolation,locf,0.7567522800264076
30,reg,lof,interpolation,mean,0.7961736836936796
30,reg,lof,interpolation,interpolation,0.766712335533376
30,reg,iforest,drop,locf,0.8043850912287175
30,reg,iforest,drop,mean,0.8231701358893132
30,reg,iforest,drop,interpolation,0.8100969797785804
30,reg,iforest,locf,locf,0.7284556380684761
30,reg,iforest,locf,mean,0.7449564233580963
30,reg,iforest,locf,interpolation,0.7347067146690603
30,reg,iforest,mean,locf,0.7610122789029032
30,reg,iforest,mean,mean,0.7784381891135734
30,reg,iforest,mean,interpolation,0.7674828645372558
30,reg,iforest,interpolation,locf,0.7284556380684761
30,reg,iforest,interpolation,mean,0.7784381891135734
30,reg,iforest,interpolation,interpolation,0.7399417492223281
30,clf,z,drop,locf,0.8866228828206013
30,clf,z,drop,mean,0.8990667127549257
30,clf,z,drop,interpolation,0.8931904597303837
30,clf,z,locf,locf,0.8448484848484848
30,clf,z,locf,mean,0.8548484848484849
30,clf,z,locf,interpolation,0.8493939393939394
30,clf,z,mean,locf,0.8548484848484849
30,clf,z,mean,mean,0.8603030303030303
30,clf,z,mean,interpolation,0.858181818181818
30,clf,z,interpolation,locf,0.8448484848484848
30,clf,z,interpolation,mean,0.8603030303030303
30,clf,z,interpolation,interpolation,0.8587878787878787
30,clf,lof,drop,locf,0.8868578632209264
30,clf,lof,drop,mean,0.8963126378821304
30,clf,lof,drop,interpolation,0.8881184998424204
30,clf,lof,locf,locf,0.8696969696969697
30,clf,lof,locf,mean,0.8796969696969696
30,clf,lof,locf,interpolation,0.8787878787878788
30,clf,lof,mean,locf,0.8721212121212121
30,clf,lof,mean,mean,0.8833333333333333
30,clf,lof,mean,interpolation,0.8796969696969696
30,clf,lof,interpolation,locf,0.8696969696969697
30,clf,lof,interpolation,mean,0.8833333333333333
30,clf,lof,interpolation,interpolation,0.87
30,clf,iforest,drop,locf,0.8861892583120204
30,clf,iforest,drop,mean,0.8932225063938619
30,clf,iforest,drop,interpolation,0.885230179028133
30,clf,iforest,locf,locf,0.8633333333333333
30,clf,iforest,locf,mean,0.8775757575757576
30,clf,iforest,locf,interpolation,0.8690909090909091
30,clf,iforest,mean,locf,0.873030303030303
30,clf,iforest,mean,mean,0.8745454545454546
30,clf,iforest,mean,interpolation,0.8681818181818183
30,clf,iforest,interpolation,locf,0.8633333333333333
30,clf,iforest,interpolation,mean,0.8745454545454546
30,clf,iforest,interpolation,interpolation,0.8709090909090909
30,reg,z,drop,locf,0.8307008792483491
30,reg,z,drop,mean,0.849772102442445
30,reg,z,drop,interpolation,0.8462012017591078
30,reg,z,locf,locf,0.6223255581435486
30,reg,z,locf,mean,0.6340281638650005
30,reg,z,locf,interpolation,0.6325617022633931
30,reg,z,mean,locf,0.7273969039053224
30,reg,z,mean,mean,0.7403461145124572
30,reg,z,mean,interpolation,0.7382866382854067
30,reg,z,interpolation,locf,0.6223255581435486
30,reg,z,interpolation,mean,0.7403461145124572
30,reg,z,interpolation,interpolation,0.6679002557141791
30,reg,lof,drop,locf,0.8054134817595004
30,reg,lof,drop,mean,0.819286809197648
30,reg,lof,drop,interpolation,0.8169740438666877
30,reg,lof,locf,locf,0.7394980036225924
30,reg,lof,locf,mean,0.7529337945817159
30,reg,lof,locf,interpolation,0.7501737630963745
30,reg,lof,mean,locf,0.7755360562136367
30,reg,lof,mean,mean,0.7873227190108966
30,reg,lof,mean,interpolation,0.7847161977731685
30,reg,lof,interpolation,locf,0.7394980036225924
30,reg,lof,interpolation,mean,0.7873227190108966
30,reg,lof,interpolation,interpolation,0.7542619304750866
30,reg,iforest,drop,locf,0.8068245581276675
30,reg,iforest,drop,mean,0.8230705933091472
30,reg,iforest,drop,interpolation,0.8179948808334911
30,reg,iforest,locf,locf,0.7207454833149304
30,reg,iforest,locf,mean,0.7355598458557273
30,reg,iforest,locf,interpolation,0.7323958668607814
30,reg,iforest,mean,locf,0.7631467106178962
30,reg,iforest,mean,mean,0.7762193576447081
30,reg,iforest,mean,interpolation,0.7719161748407941
30,reg,iforest,interpolation,locf,0.7207454833149304
30,reg,iforest,interpolation,mean,0.7762193576447081
30,reg,iforest,interpolation,interpolation,0.7407760569131072
30,clf,z,drop,locf,0.8990984743411927
30,clf,z,drop,mean,0.8945908460471568
30,clf,z,drop,interpolation,0.8987517337031901
30,clf,z,locf,locf,0.8390909090909091
30,clf,z,locf,mean,0.843939393939394
30,clf,z,locf,interpolation,0.8372727272727273
30,clf,z,mean,locf,0.858181818181818
30,clf,z,mean,mean,0.8621212121212121
30,clf,z,mean,interpolation,0.8612121212121212
30,clf,z,interpolation,locf,0.8390909090909091
30,clf,z,interpolation,mean,0.8621212121212121
30,clf,z,interpolation,interpolation,0.8596969696969697
30,clf,lof,drop,locf,0.877093206951027
30,clf,lof,drop,mean,0.885308056872038
30,clf,lof,drop,interpolation,0.8812006319115324
30,clf,lof,locf,locf,0.8636363636363636
30,clf,lof,locf,mean,0.87
30,clf,lof,locf,interpolation,0.866969696969697
30,clf,lof,mean,locf,0.8733333333333333
30,clf,lof,mean,mean,0.8703030303030304
30,clf,lof,mean,interpolation,0.8675757575757574
30,clf,lof,interpolation,locf,0.8636363636363636
30,clf,lof,interpolation,mean,0.8703030303030304
30,clf,lof,interpolation,interpolation,0.8715151515151515
30,clf,iforest,drop,locf,0.8874639307470343
30,clf,iforest,drop,mean,0.8887463930747034
30,clf,iforest,drop,interpolation,0.887143315165117
30,clf,iforest,locf,locf,0.8578787878787879
30,clf,iforest,locf,mean,0.8621212121212121
30,clf,iforest,locf,interpolation,0.8651515151515152
30,clf,iforest,mean,locf,0.8721212121212121
30,clf,iforest,mean,mean,0.8754545454545456
30,clf,iforest,mean,interpolation,0.8675757575757574
30,clf,iforest,interpolation,locf,0.8578787878787879
30,clf,iforest,interpolation,mean,0.8754545454545456
30,clf,iforest,interpolation,interpolation,0.8693939393939394
30,reg,z,drop,locf,0.837692853515721
30,reg,z,drop,mean,0.847957331202627
30,reg,z,drop,interpolation,0.8419097270803803
30,reg,z,locf,locf,0.6134077944161644
30,reg,z,locf,mean,0.6204371269727359
30,reg,z,locf,interpolation,0.6157949658123805
30,reg,z,mean,locf,0.7190102188682743
30,reg,z,mean,mean,0.7278122002922942
30,reg,z,mean,interpolation,0.7227206064194645
30,reg,z,interpolation,locf,0.6134077944161644
30,reg,z,interpolation,mean,0.7278122002922942
30,reg,z,interpolation,interpolation,0.6341702252343393
30,reg,lof,drop,locf,0.8107877452333928
30,reg,lof,drop,mean,0.8232462287117508
30,reg,lof,drop,interpolation,0.8144656740834444
30,reg,lof,locf,locf,0.7547199204226879
30,reg,lof,locf,mean,0.7659827350744807
30,reg,lof,locf,interpolation,0.7599537314239168
30,reg,lof,mean,locf,0.7783246564554992
30,reg,lof,mean,mean,0.7919902274428299
30,reg,lof,mean,interpolation,0.7849980662455246
30,reg,lof,interpolation,locf,0.7547199204226879
30,reg,lof,interpolation,mean,0.7919902274428299
30,reg,lof,interpolation,interpolation,0.7611175705517823
30,reg,iforest,drop,locf,0.8092050019721905
30,reg,iforest,drop,mean,0.8202081721837378
30,reg,iforest,drop,interpolation,0.8147802344507539
30,reg,iforest,locf,locf,0.7096153254474848
30,reg,iforest,locf,mean,0.7198251449527837
30,reg,iforest,locf,interpolation,0.7145542905355131
30,reg,iforest,mean,locf,0.7549241574815916
30,reg,iforest,mean,mean,0.7657955257603244
30,reg,iforest,mean,interpolation,0.7597853828791243
30,reg,iforest,interpolation,locf,0.7096153254474848
30,reg,iforest,interpolation,mean,0.7657955257603244
30,reg,iforest,interpolation,interpolation,0.7260755240193866
30,clf,z,drop,locf,0.8943882886023005
30,clf,z,drop,mean,0.8922969675845243
30,clf,z,drop,interpolation,0.892645521087487
30,clf,z,locf,locf,0.8381818181818181
30,clf,z,locf,mean,0.8366666666666667
30,clf,z,locf,interpolation,0.8357575757575758
30,clf,z,mean,locf,0.8521212121212122
30,clf,z,mean,mean,0.858181818181818
30,clf,z,mean,interpolation,0.8524242424242424
30,clf,z,interpolation,locf,0.8381818181818181
30,clf,z,interpolation,mean,0.858181818181818
30,clf,z,interpolation,interpolation,0.8472727272727273
30,clf,lof,drop,locf,0.8800883559482485
30,clf,lof,drop,mean,0.8854528242347743
30,clf,lof,drop,interpolation,0.8854528242347743
30,clf,lof,locf,locf,0.8693939393939394
30,clf,lof,locf,mean,0.8721212121212121
30,clf,lof,locf,interpolation,0.8687878787878788
30,clf,lof,mean,locf,0.8775757575757576
30,clf,lof,mean,mean,0.8793939393939393
30,clf,lof,mean,interpolation,0.8745454545454546
30,clf,lof,interpolation,locf,0.8693939393939394
30,clf,lof,interpolation,mean,0.8793939393939393
30,clf,lof,interpolation,interpolation,0.873030303030303
30,clf,iforest,drop,locf,0.8825224071702945
30,clf,iforest,drop,mean,0.8838028169014085
30,clf,iforest,drop,interpolation,0.8812419974391805
30,clf,iforest,locf,locf,0.8557575757575757
30,clf,iforest,locf,mean,0.8575757575757575
30,clf,iforest,locf,interpolation,0.8584848484848485
30,clf,iforest,mean,locf,0.87
30,clf,iforest,mean,mean,0.8624242424242424
30,clf,iforest,mean,interpolation,0.8657575757575757
30,clf,iforest,interpolation,locf,0.8557575757575757
30,clf,iforest,interpolation,mean,0.8624242424242424
30,clf,iforest,interpolation,interpolation,0.8696969696969697
30,reg,z,drop,locf,0.8219968179787818
30,reg,z,drop,mean,0.8433326760807149
30,reg,z,drop,interpolation,0.8333184121686584
30,reg,z,locf,locf,0.6447692609833153
30,reg,z,locf,mean,0.6535946162486809
30,reg,z,locf,interpolation,0.6461701750322046
30,reg,z,mean,locf,0.7226096087682703
30,reg,z,mean,mean,0.7384590168301657
30,reg,z,mean,interpolation,0.7306738097540055
30,reg,z,interpolation,locf,0.6447692609833153
30,reg,z,interpolation,mean,0.7384590168301657
30,reg,z,interpolation,interpolation,0.6561160371028668
30,reg,lof,drop,locf,0.8105573740506075
30,reg,lof,drop,mean,0.8284662837351321
30,reg,lof,drop,interpolation,0.8148419685545785
30,reg,lof,locf,locf,0.755477050144334
30,reg,lof,locf,mean,0.7687959507353246
30,reg,lof,locf,interpolation,0.7588022962640155
30,reg,lof,mean,locf,0.7808155788023453
30,reg,lof,mean,mean,0.796521691609624
30,reg,lof,mean,interpolation,0.7873096470072045
30,reg,lof,interpolation,locf,0.755477050144334
30,reg,lof,interpolation,mean,0.796521691609624
30,reg,lof,interpolation,interpolation,0.757707019584006
30,reg,iforest,drop,locf,0.8117258696983771
30,reg,iforest,drop,mean,0.8303206468605379
30,reg,iforest,drop,interpolation,0.8178578088068509
30,reg,iforest,locf,locf,0.7155702026434336
30,reg,iforest,locf,mean,0.7309430306407949
30,reg,iforest,locf,interpolation,0.7214744321005677
30,reg,iforest,mean,locf,0.7575731499721656
30,reg,iforest,mean,mean,0.7751828230377026
30,reg,iforest,mean,interpolation,0.7658745856521266
30,reg,iforest,interpolation,locf,0.7155702026434336
30,reg,iforest,interpolation,mean,0.7751828230377026
30,reg,iforest,interpolation,interpolation,0.7244656641006858
30,clf,z,drop,locf,0.8999307479224377
30,clf,z,drop,mean,0.9020083102493074
30,clf,z,drop,interpolation,0.9047783933518008
30,clf,z,locf,locf,0.8554545454545455
30,clf,z,locf,mean,0.860909090909091
30,clf,z,locf,interpolation,0.8518181818181818
30,clf,z,mean,locf,0.8681818181818183
30,clf,z,mean,mean,0.8712121212121212
30,clf,z,mean,interpolation,0.8660606060606061
30,clf,z,interpolation,locf,0.8554545454545455
30,clf,z,interpolation,mean,0.8712121212121212
30,clf,z,interpolation,interpolation,0.8627272727272727
30,clf,lof,drop,locf,0.8852097130242825
30,clf,lof,drop,mean,0.8987701040681173
30,clf,lof,drop,interpolation,0.89120151371807
30,clf,lof,locf,locf,0.8721212121212121
30,clf,lof,locf,mean,0.8827272727272728
30,clf,lof,locf,interpolation,0.8787878787878788
30,clf,lof,mean,locf,0.8803030303030304
30,clf,lof,mean,mean,0.8793939393939393
30,clf,lof,mean,interpolation,0.8842424242424243
30,clf,lof,interpolation,locf,0.8721212121212121
30,clf,lof,interpolation,mean,0.8793939393939393
30,clf,lof,interpolation,interpolation,0.8772727272727273
30,clf,iforest,drop,locf,0.8921001926782275
30,clf,iforest,drop,mean,0.8959537572254335
30,clf,iforest,drop,interpolation,0.8953114964675657
30,clf,iforest,locf,locf,0.8678787878787879
30,clf,iforest,locf,mean,0.8766666666666667
30,clf,iforest,locf,interpolation,0.8684848484848485
30,clf,iforest,mean,locf,0.8721212121212121
30,clf,iforest,mean,mean,0.8712121212121212
30,clf,iforest,mean,interpolation,0.8757575757575757
30,clf,iforest,interpolation,locf,0.8678787878787879
30,clf,iforest,interpolation,mean,0.8712121212121212
30,clf,iforest,interpolation,interpolation,0.8721212121212121
30,reg,z,drop,locf,0.8346877750822119
30,reg,z,drop,mean,0.8527545058271718
30,reg,z,drop,interpolation,0.8457989234375639
30,reg,z,locf,locf,0.6468347004721422
30,reg,z,locf,mean,0.6615604833594592
30,reg,z,locf,interpolation,0.6527689611030634
30,reg,z,mean,locf,0.7354055393871024
30,reg,z,mean,mean,0.7543414082364954
30,reg,z,mean,interpolation,0.7442746535539146
30,reg,z,interpolation,locf,0.6468347004721422
