percentage,ML,outlier,correction,imputation,r2
20,reg,lof,drop,locf,0.8367402905098726
20,reg,lof,locf,locf,0.7871378459717233
20,reg,lof,mean,locf,0.8145209382949806
20,reg,lof,interpolation,locf,0.8166863661877661
20,reg,iforest,drop,locf,0.8322823300821918
20,reg,iforest,locf,locf,0.7601652326102535
20,reg,iforest,mean,locf,0.7949106449493344
20,reg,iforest,interpolation,locf,0.7973400277771235
20,reg,z,drop,mean,0.8606061737443234
20,reg,z,locf,mean,0.7297316801137985
20,reg,z,mean,mean,0.7923533828502488
20,reg,z,interpolation,mean,0.7918521208346953
20,reg,lof,drop,mean,0.8444128334618183
20,reg,lof,locf,mean,0.7971094714068123
20,reg,lof,mean,mean,0.8243981763075308
20,reg,lof,interpolation,mean,0.8261918979967691
20,reg,iforest,drop,mean,0.8403425448831652
20,reg,iforest,locf,mean,0.7735029260065349
20,reg,iforest,mean,mean,0.8063904205454479
20,reg,iforest,interpolation,mean,0.8075519351653853
20,reg,z,drop,interpolation,0.8564272941153955
20,reg,z,locf,interpolation,0.723363067020991
20,reg,z,mean,interpolation,0.7898467364734023
20,reg,z,interpolation,interpolation,0.7890399485124688
20,reg,lof,drop,interpolation,0.8418446397403618
20,reg,lof,locf,interpolation,0.7956958618335469
20,reg,lof,mean,interpolation,0.8225508520825539
20,reg,lof,interpolation,interpolation,0.8232662328924801
20,reg,iforest,drop,interpolation,0.839506164961317
20,reg,iforest,locf,interpolation,0.7701194120242484
20,reg,iforest,mean,interpolation,0.804335673316767
20,reg,iforest,interpolation,interpolation,0.8035705226237541
20,clf,z,drop,locf,0.8991038831729173
20,clf,z,locf,locf,0.8693939393939394
20,clf,z,mean,locf,0.8742424242424243
20,clf,z,interpolation,locf,0.8766666666666667
20,clf,lof,drop,locf,0.9016495487083722
20,clf,lof,locf,locf,0.883030303030303
20,clf,lof,mean,locf,0.8896969696969697
20,clf,lof,interpolation,locf,0.8857575757575757
20,clf,iforest,drop,locf,0.8915929203539823
20,clf,iforest,locf,locf,0.8809090909090909
20,clf,iforest,mean,locf,0.8884848484848484
20,clf,iforest,interpolation,locf,0.8887878787878788
20,clf,z,drop,mean,0.9062292909211398
20,clf,z,locf,mean,0.8748484848484849
20,clf,z,mean,mean,0.8824242424242424
20,clf,z,interpolation,mean,0.8866666666666667
20,clf,lof,drop,mean,0.8972602739726028
20,clf,lof,locf,mean,0.8848484848484849
20,clf,lof,mean,mean,0.8893939393939394
20,clf,lof,interpolation,mean,0.8933333333333333
20,clf,iforest,drop,mean,0.8938388625592417
20,clf,iforest,locf,mean,0.8766666666666667
20,clf,iforest,mean,mean,0.8851515151515151
20,clf,iforest,interpolation,mean,0.8854545454545455
20,clf,z,drop,interpolation,0.9047144754316068
20,clf,z,locf,interpolation,0.8763636363636363
20,clf,z,mean,interpolation,0.8815151515151515
20,clf,z,interpolation,interpolation,0.8784848484848485
20,clf,lof,drop,interpolation,0.8978829389788294
20,clf,lof,locf,interpolation,0.8839393939393939
20,clf,lof,mean,interpolation,0.8863636363636365
20,clf,lof,interpolation,interpolation,0.8927272727272728
20,clf,iforest,drop,interpolation,0.8946869070208728
20,clf,iforest,locf,interpolation,0.8793939393939393
20,clf,iforest,mean,interpolation,0.8836363636363637
20,clf,iforest,interpolation,interpolation,0.8875757575757576
30,reg,z,drop,locf,0.8361303209394966
30,reg,z,locf,locf,0.6226195128216255
30,reg,z,mean,locf,0.7317605953583126
30,reg,z,interpolation,locf,0.73286322055226
30,reg,lof,drop,locf,0.8102158687609897
30,reg,lof,locf,locf,0.7581400295657443
30,reg,lof,mean,locf,0.7765986854520355
30,reg,lof,interpolation,locf,0.7788974582780248
30,reg,iforest,drop,locf,0.810588057006713
30,reg,iforest,locf,locf,0.7196990603101827
30,reg,iforest,mean,locf,0.7647430623912143
30,reg,iforest,interpolation,locf,0.765162925266573
30,reg,z,drop,mean,0.8486776333772106
30,reg,z,locf,mean,0.6376458592718075
30,reg,z,mean,mean,0.7447428402503937
30,reg,z,interpolation,mean,0.7453834663202248
30,reg,lof,drop,mean,0.821611309407234
30,reg,lof,locf,mean,0.7629626103039336
30,reg,lof,mean,mean,0.7848795317685779
30,reg,lof,interpolation,mean,0.7862553283536103
30,reg,iforest,drop,mean,0.8228998069299047
30,reg,iforest,locf,mean,0.7271393930288377
30,reg,iforest,mean,mean,0.7748656706000268
30,reg,iforest,interpolation,mean,0.776695597252222
30,reg,z,drop,interpolation,0.8384316890993657
30,reg,z,locf,interpolation,0.628260235103172
30,reg,z,mean,interpolation,0.734684760199018
30,reg,z,interpolation,interpolation,0.7353668144444245
30,reg,lof,drop,interpolation,0.8135240919332716
30,reg,lof,locf,interpolation,0.758594205340188
30,reg,lof,mean,interpolation,0.7773959073521162
30,reg,lof,interpolation,interpolation,0.7783314982569828
30,reg,iforest,drop,interpolation,0.8150673026063672
30,reg,iforest,locf,interpolation,0.7203856272890212
30,reg,iforest,mean,interpolation,0.7681982445248032
30,reg,iforest,interpolation,interpolation,0.769602992955862
30,clf,z,drop,locf,0.8984049930651872
30,clf,z,locf,locf,0.8415151515151515
30,clf,z,mean,locf,0.8651515151515152
30,clf,z,interpolation,locf,0.863939393939394
30,clf,lof,drop,locf,0.8888539042821159
30,clf,lof,locf,locf,0.8754545454545456
30,clf,lof,mean,locf,0.8812121212121212
30,clf,lof,interpolation,locf,0.8784848484848485
30,clf,iforest,drop,locf,0.8878594249201278
30,clf,iforest,locf,locf,0.8654545454545455
30,clf,iforest,mean,locf,0.8803030303030304
30,clf,iforest,interpolation,locf,0.8760606060606061
30,clf,z,drop,mean,0.8976840649844452
30,clf,z,locf,mean,0.8454545454545455
30,clf,z,mean,mean,0.8675757575757574
30,clf,z,interpolation,mean,0.8681818181818183
30,clf,lof,drop,mean,0.8922495274102079
30,clf,lof,locf,mean,0.876969696969697
30,clf,lof,mean,mean,0.8866666666666667
30,clf,lof,interpolation,mean,0.8836363636363637
30,clf,iforest,drop,mean,0.8969929622520794
30,clf,iforest,locf,mean,0.8693939393939394
30,clf,iforest,mean,mean,0.8821212121212121
30,clf,iforest,interpolation,mean,0.8806060606060606
30,clf,z,drop,interpolation,0.8913948646773074
30,clf,z,locf,interpolation,0.8454545454545455
30,clf,z,mean,interpolation,0.8660606060606061
30,clf,z,interpolation,interpolation,0.8681818181818183
30,clf,lof,drop,interpolation,0.8944216829498897
30,clf,lof,locf,interpolation,0.876969696969697
30,clf,lof,mean,interpolation,0.8803030303030304
30,clf,lof,interpolation,interpolation,0.8857575757575757
30,clf,iforest,drop,interpolation,0.8924111431316042
30,clf,iforest,locf,interpolation,0.8696969696969697
30,clf,iforest,mean,interpolation,0.8793939393939393
30,clf,iforest,interpolation,interpolation,0.8803030303030304
30,reg,z,drop,locf,0.8339038763387403
30,reg,z,locf,locf,0.6090605294686731
30,reg,z,mean,locf,0.7222607240747285
30,reg,z,interpolation,locf,0.7237654413108956
30,reg,lof,drop,locf,0.8103001375416274
30,reg,lof,locf,locf,0.7554295418139282
30,reg,lof,mean,locf,0.7790788092658376
30,reg,lof,interpolation,locf,0.7793979806926854
30,reg,iforest,drop,locf,0.8064526485926997
30,reg,iforest,locf,locf,0.7271147888343359
30,reg,iforest,mean,locf,0.7644093633999183
30,reg,iforest,interpolation,locf,0.7644367871975564
30,reg,z,drop,mean,0.8476360765529902
30,reg,z,locf,mean,0.6230143456190345
30,reg,z,mean,mean,0.7341167635831904
30,reg,z,interpolation,mean,0.7348978068379606
30,reg,lof,drop,mean,0.8228127798225895
30,reg,lof,locf,mean,0.7647120989077691
30,reg,lof,mean,mean,0.7889762328990355
30,reg,lof,interpolation,mean,0.7894966000682435
30,reg,iforest,drop,mean,0.8214928283010383
30,reg,iforest,locf,mean,0.7334617816925361
30,reg,iforest,mean,mean,0.7744380290441304
30,reg,iforest,interpolation,mean,0.7753528085878826
30,reg,z,drop,interpolation,0.8373661188756658
30,reg,z,locf,interpolation,0.6109305717488732
30,reg,z,mean,interpolation,0.7250181573587735
30,reg,z,interpolation,interpolation,0.7259522041852841
30,reg,lof,drop,interpolation,0.8146633453628408
30,reg,lof,locf,interpolation,0.7539116176969621
30,reg,lof,mean,interpolation,0.780334473900278
30,reg,lof,interpolation,interpolation,0.7819026596972065
30,reg,iforest,drop,interpolation,0.8120371578544564
30,reg,iforest,locf,interpolation,0.7221614516143028
30,reg,iforest,mean,interpolation,0.7645754607070165
30,reg,iforest,interpolation,interpolation,0.7653085264611695
30,clf,z,drop,locf,0.8959638135003479
30,clf,z,locf,locf,0.8387878787878786
30,clf,z,mean,locf,0.8612121212121212
30,clf,z,interpolation,locf,0.8642424242424243
30,clf,lof,drop,locf,0.88801261829653
30,clf,lof,locf,locf,0.8772727272727273
30,clf,lof,mean,locf,0.88
30,clf,lof,interpolation,locf,0.8775757575757576
30,clf,iforest,drop,locf,0.8898467432950191
30,clf,iforest,locf,locf,0.8636363636363636
30,clf,iforest,mean,locf,0.876969696969697
30,clf,iforest,interpolation,locf,0.8745454545454546
30,clf,z,drop,mean,0.8959778085991679
30,clf,z,locf,mean,0.8436363636363636
30,clf,z,mean,mean,0.8648484848484849
30,clf,z,interpolation,mean,0.8657575757575757
30,clf,lof,drop,mean,0.8968128747238877
30,clf,lof,locf,mean,0.8784848484848485
30,clf,lof,mean,mean,0.8815151515151515
30,clf,lof,interpolation,mean,0.8836363636363637
30,clf,iforest,drop,mean,0.894955300127714
30,clf,iforest,locf,mean,0.8684848484848485
30,clf,iforest,mean,mean,0.876969696969697
30,clf,iforest,interpolation,mean,0.8809090909090909
30,clf,z,drop,interpolation,0.8965877437325905
30,clf,z,locf,interpolation,0.8387878787878786
30,clf,z,mean,interpolation,0.8557575757575757
30,clf,z,interpolation,interpolation,0.8615151515151516
30,clf,lof,drop,interpolation,0.887906536154089
30,clf,lof,locf,interpolation,0.8790909090909091
30,clf,lof,mean,interpolation,0.8839393939393939
30,clf,lof,interpolation,interpolation,0.8784848484848485
30,clf,iforest,drop,interpolation,0.8894215404282518
30,clf,iforest,locf,interpolation,0.8690909090909091
30,clf,iforest,mean,interpolation,0.8675757575757574
30,clf,iforest,interpolation,interpolation,0.8721212121212121
30,reg,z,drop,locf,0.8479380041791688
30,reg,z,locf,locf,0.6569953674863108
30,reg,z,mean,locf,0.7374404538245263
30,reg,z,interpolation,locf,0.7355071211492114
30,reg,lof,drop,locf,0.8193474938387861
30,reg,lof,locf,locf,0.7456688983179365
30,reg,lof,mean,locf,0.7808722333659414
30,reg,lof,interpolation,locf,0.7825842957595706
30,reg,iforest,drop,locf,0.8190607026328117
30,reg,iforest,locf,locf,0.7284359438254107
30,reg,iforest,mean,locf,0.7650008694027416
30,reg,iforest,interpolation,locf,0.7687589327199411
30,reg,z,drop,mean,0.8564629261660144
30,reg,z,locf,mean,0.663161237832443
30,reg,z,mean,mean,0.7466737042649008
30,reg,z,interpolation,mean,0.7444211671168026
30,reg,lof,drop,mean,0.8283603896268339
30,reg,lof,locf,mean,0.7511484235251112
30,reg,lof,mean,mean,0.7876575325023383
30,reg,lof,interpolation,mean,0.7920848141004814
30,reg,iforest,drop,mean,0.8260654636297966
30,reg,iforest,locf,mean,0.7393958842139889
30,reg,iforest,mean,mean,0.776251282017587
30,reg,iforest,interpolation,mean,0.7778160492596844
30,reg,z,drop,interpolation,0.8497788287193375
30,reg,z,locf,interpolation,0.6545767065102567
30,reg,z,mean,interpolation,0.7375133880852589
30,reg,z,interpolation,interpolation,0.7365491045458892
30,reg,lof,drop,interpolation,0.8241959189715339
30,reg,lof,locf,interpolation,0.7467049800721941
30,reg,lof,mean,interpolation,0.7857232872765643
30,reg,lof,interpolation,interpolation,0.788087287043853
30,reg,iforest,drop,interpolation,0.8246031164736234
30,reg,iforest,locf,interpolation,0.7367770238393156
30,reg,iforest,mean,interpolation,0.7710833351546308
30,reg,iforest,interpolation,interpolation,0.7747622288417865
30,clf,z,drop,locf,0.8958333333333334
30,clf,z,locf,locf,0.8578787878787879
30,clf,z,mean,locf,0.8666666666666667
30,clf,z,interpolation,locf,0.8633333333333333
30,clf,lof,drop,locf,0.8876262626262627
30,clf,lof,locf,locf,0.8754545454545456
30,clf,lof,mean,locf,0.8757575757575757
30,clf,lof,interpolation,locf,0.8796969696969696
30,clf,iforest,drop,locf,0.8857509627727856
30,clf,iforest,locf,locf,0.8681818181818183
30,clf,iforest,mean,locf,0.8684848484848485
30,clf,iforest,interpolation,locf,0.8687878787878788
30,clf,z,drop,mean,0.9020422291450328
30,clf,z,locf,mean,0.8624242424242424
30,clf,z,mean,mean,0.8718181818181818
30,clf,z,interpolation,mean,0.8696969696969697
30,clf,lof,drop,mean,0.8907138344914719
30,clf,lof,locf,mean,0.8724242424242425
30,clf,lof,mean,mean,0.8833333333333333
30,clf,lof,interpolation,mean,0.8796969696969696
30,clf,iforest,drop,mean,0.8925248636509464
30,clf,iforest,locf,mean,0.8693939393939394
30,clf,iforest,mean,mean,0.876969696969697
30,clf,iforest,interpolation,mean,0.8693939393939394
30,clf,z,drop,interpolation,0.8950295446645812
30,clf,z,locf,interpolation,0.8590909090909091
30,clf,z,mean,interpolation,0.8657575757575757
30,clf,z,interpolation,interpolation,0.863030303030303
30,clf,lof,drop,interpolation,0.8916956109883171
30,clf,lof,locf,interpolation,0.8715151515151515
30,clf,lof,mean,interpolation,0.8793939393939393
30,clf,lof,interpolation,interpolation,0.8796969696969696
30,clf,iforest,drop,interpolation,0.8940949935815149
30,clf,iforest,locf,interpolation,0.8693939393939394
30,clf,iforest,mean,interpolation,0.8739393939393939
30,clf,iforest,interpolation,interpolation,0.8718181818181818
30,reg,z,drop,locf,0.826926982380133
30,reg,z,locf,locf,0.6506405687857411
30,reg,z,mean,locf,0.7193885730386252
30,reg,z,interpolation,locf,0.720436676000538
30,reg,lof,drop,locf,0.8101938933434686
30,reg,lof,locf,locf,0.7566963969195858
30,reg,lof,mean,locf,0.7775226315811314
30,reg,lof,interpolation,locf,0.7781940941014577
30,reg,iforest,drop,locf,0.8040051367266066
30,reg,iforest,locf,locf,0.7250036385318215
30,reg,iforest,mean,locf,0.7653104251171976
30,reg,iforest,interpolation,locf,0.7666414249407345
30,reg,z,drop,mean,0.8453139849354327
30,reg,z,locf,mean,0.6691499825323612
30,reg,z,mean,mean,0.7407892154571992
30,reg,z,interpolation,mean,0.7407938865409857
30,reg,lof,drop,mean,0.8302214069774896
30,reg,lof,locf,mean,0.7771951366052315
30,reg,lof,mean,mean,0.7960429051243895
30,reg,lof,interpolation,mean,0.7967185029271253
30,reg,iforest,drop,mean,0.8219106730276232
30,reg,iforest,locf,mean,0.7442227334520712
30,reg,iforest,mean,mean,0.7798294932305363
30,reg,iforest,interpolation,mean,0.7824598301985342
30,reg,z,drop,interpolation,0.8355164607986628
30,reg,z,locf,interpolation,0.6598472839051308
30,reg,z,mean,interpolation,0.7285399332309852
30,reg,z,interpolation,interpolation,0.730302389745375
30,reg,lof,drop,interpolation,0.8191921006594576
30,reg,lof,locf,interpolation,0.7673109960860099
30,reg,lof,mean,interpolation,0.7881228065651464
30,reg,lof,interpolation,interpolation,0.7910490656135872
30,reg,iforest,drop,interpolation,0.8174687803268046
30,reg,iforest,locf,interpolation,0.7334715265001662
30,reg,iforest,mean,interpolation,0.7719080209438444
30,reg,iforest,interpolation,interpolation,0.7734057188596056
30,clf,z,drop,locf,0.8910478834142956
30,clf,z,locf,locf,0.8442424242424243
30,clf,z,mean,locf,0.8551515151515151
30,clf,z,interpolation,locf,0.8524242424242424
30,clf,lof,drop,locf,0.8852459016393442
30,clf,lof,locf,locf,0.8721212121212121
30,clf,lof,mean,locf,0.8739393939393939
30,clf,lof,interpolation,locf,0.8760606060606061
30,clf,iforest,drop,locf,0.8791946308724831
30,clf,iforest,locf,locf,0.8684848484848485
30,clf,iforest,mean,locf,0.8654545454545455
30,clf,iforest,interpolation,locf,0.8709090909090909
30,clf,z,drop,mean,0.8921161825726142
30,clf,z,locf,mean,0.8515151515151516
30,clf,z,mean,mean,0.8627272727272727
30,clf,z,interpolation,mean,0.8648484848484849
30,clf,lof,drop,mean,0.8959646910466582
30,clf,lof,locf,mean,0.8809090909090909
30,clf,lof,mean,mean,0.8818181818181818
30,clf,lof,interpolation,mean,0.8809090909090909
30,clf,iforest,drop,mean,0.893542199488491
30,clf,iforest,locf,mean,0.8724242424242425
30,clf,iforest,mean,mean,0.8757575757575757
30,clf,iforest,interpolation,mean,0.8766666666666667
30,clf,z,drop,interpolation,0.8937868795557098
30,clf,z,locf,interpolation,0.850909090909091
30,clf,z,mean,interpolation,0.8518181818181818
30,clf,z,interpolation,interpolation,0.8572727272727273
30,clf,lof,drop,interpolation,0.8915852505515285
30,clf,lof,locf,interpolation,0.8775757575757576
30,clf,lof,mean,interpolation,0.8787878787878788
30,clf,lof,interpolation,interpolation,0.8787878787878788
30,clf,iforest,drop,interpolation,0.8847631241997439
30,clf,iforest,locf,interpolation,0.8742424242424243
30,clf,iforest,mean,interpolation,0.8672727272727273
30,clf,iforest,interpolation,interpolation,0.8693939393939394
30,reg,z,drop,locf,0.8326316817998614
30,reg,z,locf,locf,0.6135784323199085
30,reg,z,mean,locf,0.7233741280807094
30,reg,z,interpolation,locf,0.7231125972817232
30,reg,lof,drop,locf,0.8066009747999303
30,reg,lof,locf,locf,0.7406861101705118
30,reg,lof,mean,locf,0.7739270718219887
30,reg,lof,interpolation,locf,0.7727078054753269
30,reg,iforest,drop,locf,0.806498394200611
30,reg,iforest,locf,locf,0.7185373649381993
30,reg,iforest,mean,locf,0.7600467828713163
30,reg,iforest,interpolation,locf,0.7616760070620766
30,reg,z,drop,mean,0.8513178954831943
30,reg,z,locf,mean,0.6352763747615606
30,reg,z,mean,mean,0.7404342310022505
30,reg,z,interpolation,mean,0.7415163350873888
30,reg,lof,drop,mean,0.8209241557852458
30,reg,lof,locf,mean,0.7532402888529484
30,reg,lof,mean,mean,0.7876010602613623
30,reg,lof,interpolation,mean,0.7872627202027602
30,reg,iforest,drop,mean,0.8239070823290923
30,reg,iforest,locf,mean,0.7342028600447823
30,reg,iforest,mean,mean,0.7757631723846584
30,reg,iforest,interpolation,mean,0.7779327349608902
30,reg,z,drop,interpolation,0.8431145213294929
30,reg,z,locf,interpolation,0.6306847022691762
30,reg,z,mean,interpolation,0.7339539002675843
30,reg,z,interpolation,interpolation,0.7336561849669634
30,reg,lof,drop,interpolation,0.8149817295106938
30,reg,lof,locf,interpolation,0.7516915197371248
30,reg,lof,mean,interpolation,0.7832986395095043
30,reg,lof,interpolation,interpolation,0.7828068666200869
30,reg,iforest,drop,interpolation,0.8207245239654501
30,reg,iforest,locf,interpolation,0.7304518322648693
30,reg,iforest,mean,interpolation,0.7716936663983687
30,reg,iforest,interpolation,interpolation,0.7714064531161346
30,clf,z,drop,locf,0.895231465367212
30,clf,z,locf,locf,0.8333333333333334
30,clf,z,mean,locf,0.8536363636363635
30,clf,z,interpolation,locf,0.8560606060606061
30,clf,lof,drop,locf,0.8824273072060683
30,clf,lof,locf,locf,0.8660606060606061
30,clf,lof,mean,locf,0.8687878787878788
30,clf,lof,interpolation,locf,0.87
30,clf,iforest,drop,locf,0.8858242463117384
30,clf,iforest,locf,locf,0.8606060606060605
30,clf,iforest,mean,locf,0.8715151515151515
30,clf,iforest,interpolation,locf,0.863939393939394
30,clf,z,drop,mean,0.900797780090184
30,clf,z,locf,mean,0.8454545454545455
30,clf,z,mean,mean,0.8593939393939394
30,clf,z,interpolation,mean,0.8642424242424243
30,clf,lof,drop,mean,0.888432364096081
30,clf,lof,locf,mean,0.8696969696969697
30,clf,lof,mean,mean,0.8709090909090909
30,clf,lof,interpolation,mean,0.8784848484848485
30,clf,iforest,drop,mean,0.8893876242385381
30,clf,iforest,locf,mean,0.8684848484848485
30,clf,iforest,mean,mean,0.8706060606060605
30,clf,iforest,interpolation,mean,0.8718181818181818
30,clf,z,drop,interpolation,0.896311760612387
30,clf,z,locf,interpolation,0.8357575757575758
30,clf,z,mean,interpolation,0.8599999999999999
30,clf,z,interpolation,interpolation,0.8578787878787879
30,clf,lof,drop,interpolation,0.8915929203539823
30,clf,lof,locf,interpolation,0.8751515151515151
30,clf,lof,mean,interpolation,0.8733333333333333
30,clf,lof,interpolation,interpolation,0.8703030303030304
30,clf,iforest,drop,interpolation,0.8908857509627728
30,clf,iforest,locf,interpolation,0.8663636363636363
30,clf,iforest,mean,interpolation,0.8727272727272727
30,clf,iforest,interpolation,interpolation,0.87
30,reg,z,drop,locf,0.8387165177632542
30,reg,z,locf,locf,0.609238835752411
30,reg,z,mean,locf,0.7149620888579027
30,reg,z,interpolation,locf,0.7149240221062153
30,reg,lof,drop,locf,0.8123824022301529
30,reg,lof,locf,locf,0.7537427662365472
30,reg,lof,mean,locf,0.7769925118661971
30,reg,lof,interpolation,locf,0.7776833411117904
30,reg,iforest,drop,locf,0.8081349129303996
30,reg,iforest,locf,locf,0.7129388200025196
30,reg,iforest,mean,locf,0.7560329104450056
30,reg,iforest,interpolation,locf,0.7591989763395701
30,reg,z,drop,mean,0.8490272544827372
30,reg,z,locf,mean,0.6252325889023908
30,reg,z,mean,mean,0.7273419399919915
30,reg,z,interpolation,mean,0.7269361599865147
30,reg,lof,drop,mean,0.823832358619171
30,reg,lof,locf,mean,0.7649552107540731
30,reg,lof,mean,mean,0.791789813477575
30,reg,lof,interpolation,mean,0.7916487975017328
30,reg,iforest,drop,mean,0.8193421934018835
30,reg,iforest,locf,mean,0.7271225180939689
30,reg,iforest,mean,mean,0.768327595448012
30,reg,iforest,interpolation,mean,0.7698096861206515
30,reg,z,drop,interpolation,0.843463691866882
30,reg,z,locf,interpolation,0.6149682524064347
30,reg,z,mean,interpolation,0.717922717539063
30,reg,z,interpolation,interpolation,0.71668537853148
30,reg,lof,drop,interpolation,0.8158733237360438
30,reg,lof,locf,interpolation,0.7574364624403955
30,reg,lof,mean,interpolation,0.7835994749557419
30,reg,lof,interpolation,interpolation,0.7843923490273396
30,reg,iforest,drop,interpolation,0.8154409987810133
30,reg,iforest,locf,interpolation,0.720565308420209
30,reg,iforest,mean,interpolation,0.7600317981690744
30,reg,iforest,interpolation,interpolation,0.763612802825345
30,clf,z,drop,locf,0.8925446272313616
30,clf,z,locf,locf,0.8321212121212122
30,clf,z,mean,locf,0.8548484848484849
30,clf,z,interpolation,locf,0.85
30,clf,lof,drop,locf,0.8807947019867549
30,clf,lof,locf,locf,0.8703030303030304
30,clf,lof,mean,locf,0.8660606060606061
30,clf,lof,interpolation,locf,0.8742424242424243
30,clf,iforest,drop,locf,0.8830877642536835
30,clf,iforest,locf,locf,0.8536363636363635
30,clf,iforest,mean,locf,0.8636363636363636
30,clf,iforest,interpolation,locf,0.8666666666666667
30,clf,z,drop,mean,0.8957098011859086
30,clf,z,locf,mean,0.8342424242424242
30,clf,z,mean,mean,0.8557575757575757
30,clf,z,interpolation,mean,0.8606060606060605
30,clf,lof,drop,mean,0.8817034700315457
30,clf,lof,locf,mean,0.8742424242424243
30,clf,lof,mean,mean,0.8736363636363637
30,clf,lof,interpolation,mean,0.8757575757575757
30,clf,iforest,drop,mean,0.88512
30,clf,iforest,locf,mean,0.863939393939394
30,clf,iforest,mean,mean,0.8703030303030304
30,clf,iforest,interpolation,mean,0.8715151515151515
30,clf,z,drop,interpolation,0.8949211908931699
30,clf,z,locf,interpolation,0.8315151515151515
30,clf,z,mean,interpolation,0.8536363636363635
30,clf,z,interpolation,interpolation,0.8515151515151516
30,clf,lof,drop,interpolation,0.8811475409836066
30,clf,lof,locf,interpolation,0.8715151515151515
30,clf,lof,mean,interpolation,0.8742424242424243
30,clf,lof,interpolation,interpolation,0.8748484848484849
30,clf,iforest,drop,interpolation,0.882654697018275
30,clf,iforest,locf,interpolation,0.863939393939394
30,clf,iforest,mean,interpolation,0.8642424242424243
30,clf,iforest,interpolation,interpolation,0.8681818181818183
30,reg,z,drop,locf,0.8225628725357923
30,reg,z,locf,locf,0.6344718910448213
30,reg,z,mean,locf,0.7178969201175441
30,reg,z,interpolation,locf,0.7175811041961069
30,reg,lof,drop,locf,0.806395980841785
30,reg,lof,locf,locf,0.7543421663242358
30,reg,lof,mean,locf,0.7804651909456642
30,reg,lof,interpolation,locf,0.7821665609846105
30,reg,iforest,drop,locf,0.8093155084132134
30,reg,iforest,locf,locf,0.7131662277550763
30,reg,iforest,mean,locf,0.7575621816778132
30,reg,iforest,interpolation,locf,0.758035738414262
30,reg,z,drop,mean,0.8456921174034786
30,reg,z,locf,mean,0.6563303684402821
30,reg,z,mean,mean,0.7375010023713172
30,reg,z,interpolation,mean,0.7401230793205931
30,reg,lof,drop,mean,0.8278114021423051
30,reg,lof,locf,mean,0.7704965385057065
30,reg,lof,mean,mean,0.7978065552669839
30,reg,lof,interpolation,mean,0.7982023778912064
30,reg,iforest,drop,mean,0.8273287561399222
30,reg,iforest,locf,mean,0.7309511222862137
30,reg,iforest,mean,mean,0.7756856874487915
30,reg,iforest,interpolation,mean,0.7775099895106838
30,reg,z,drop,interpolation,0.8340609151397828
30,reg,z,locf,interpolation,0.6377879369765911
30,reg,z,mean,interpolation,0.7255126394265485
30,reg,z,interpolation,interpolation,0.7258779412664529
30,reg,lof,drop,interpolation,0.8166818951089925
30,reg,lof,locf,interpolation,0.7618398472532634
30,reg,lof,mean,interpolation,0.7870316217040982
30,reg,lof,interpolation,interpolation,0.7890068402665642
30,reg,iforest,drop,interpolation,0.8135271344046122
30,reg,iforest,locf,interpolation,0.7215178650873046
30,reg,iforest,mean,interpolation,0.7632468181449702
30,reg,iforest,interpolation,interpolation,0.7657388309746063
30,clf,z,drop,locf,0.9015994436717664
30,clf,z,locf,locf,0.8515151515151516
30,clf,z,mean,locf,0.8633333333333333
30,clf,z,interpolation,locf,0.8681818181818183
30,clf,lof,drop,locf,0.8855972265994329
30,clf,lof,locf,locf,0.8790909090909091
30,clf,lof,mean,locf,0.8812121212121212
30,clf,lof,interpolation,locf,0.8812121212121212
30,clf,iforest,drop,locf,0.886392811296534
30,clf,iforest,locf,locf,0.866969696969697
30,clf,iforest,mean,locf,0.8727272727272727
30,clf,iforest,interpolation,locf,0.8772727272727273
30,clf,z,drop,mean,0.9005888465535158
30,clf,z,locf,mean,0.8642424242424243
30,clf,z,mean,mean,0.8709090909090909
30,clf,z,interpolation,mean,0.8666666666666667
30,clf,lof,drop,mean,0.8959318826868495
30,clf,lof,locf,mean,0.8806060606060606
30,clf,lof,mean,mean,0.8787878787878788
30,clf,lof,interpolation,mean,0.8827272727272728
30,clf,iforest,drop,mean,0.8944497914661534
30,clf,iforest,locf,mean,0.8709090909090909
30,clf,iforest,mean,mean,0.8727272727272727
30,clf,iforest,interpolation,mean,0.8766666666666667
30,clf,z,drop,interpolation,0.8991304347826087
30,clf,z,locf,interpolation,0.8481818181818181
30,clf,z,mean,interpolation,0.8678787878787879
30,clf,z,interpolation,interpolation,0.8672727272727273
30,clf,lof,drop,interpolation,0.8845789971617786
30,clf,lof,locf,interpolation,0.8757575757575757
30,clf,lof,mean,interpolation,0.8790909090909091
30,clf,lof,interpolation,interpolation,0.8793939393939393
30,clf,iforest,drop,interpolation,0.8937740693196405
30,clf,iforest,locf,interpolation,0.8703030303030304
30,clf,iforest,mean,interpolation,0.8715151515151515
30,clf,iforest,interpolation,interpolation,0.8742424242424243
30,reg,z,drop,locf,0.8364856312872027
30,reg,z,locf,locf,0.643748135233927
30,reg,z,mean,locf,0.7331588671873992
30,reg,z,interpolation,locf,0.7308610104837574
30,reg,lof,drop,locf,0.8157973573227213
30,reg,lof,locf,locf,0.7551737205317985
30,reg,lof,mean,locf,0.7823994345885243
30,reg,lof,interpolation,locf,0.7824924423270416
30,reg,iforest,drop,locf,0.8177559859993734
